timestamp_ms,U,max_voltage_V,pos_rad,vel_rads,current_mA
21919,512,12.35,9.19,1.80,42.00
21944,512,12.35,9.24,1.91,41.00
21969,512,12.35,9.28,1.80,43.00
21994,512,12.35,9.33,1.91,42.00
22019,512,12.35,9.37,1.74,46.00
22044,512,12.35,9.42,1.85,44.00
22069,512,12.35,9.47,1.85,43.00
22094,512,12.35,9.51,1.85,40.00
22119,512,12.35,9.56,1.85,40.00
22144,512,12.35,9.60,1.85,42.00
22169,512,12.35,9.65,1.74,42.00
22194,512,12.35,9.70,1.91,45.00
22219,512,12.35,9.74,1.80,38.00
22244,512,12.35,9.79,1.91,41.00
22269,512,12.35,9.83,1.80,38.00
22294,512,12.35,9.88,1.91,41.00
22319,512,12.35,9.93,1.80,38.00
22344,512,12.35,9.97,1.85,41.00
22369,512,12.35,10.02,1.85,38.00
22394,512,12.35,10.06,1.85,41.00
22419,512,12.35,10.11,1.85,41.00
22444,512,12.35,10.16,1.80,43.00
22469,512,12.35,10.20,1.80,38.00
22494,512,12.35,10.25,1.91,37.00
22519,512,12.35,10.29,1.80,40.00
22544,512,12.35,10.34,1.91,37.00
22569,512,12.35,10.39,1.80,41.00
22594,512,12.35,10.43,1.91,40.00
22619,512,12.35,10.48,1.80,38.00
22644,512,12.35,10.52,1.85,34.00
22669,512,12.35,10.57,1.85,37.00
22694,512,12.35,10.62,1.80,34.00
22719,512,12.35,10.66,1.91,37.00
22744,512,12.35,10.71,1.80,34.00
22769,512,12.35,10.75,1.85,37.00
22794,512,12.35,10.80,1.85,35.00
22819,0,12.35,10.85,1.80,38.00
22844,0,12.35,10.88,1.40,9.00
22869,0,12.35,10.90,0.67,9.00
22894,0,12.35,10.90,0.22,9.00
22919,0,12.35,10.90,0.00,8.00
22944,0,12.35,10.90,0.00,9.00
22969,0,12.35,10.90,0.00,9.00
22994,0,12.35,10.90,0.00,9.00
23019,0,12.35,10.90,0.00,9.00
23044,0,12.35,10.90,0.00,10.00
23069,0,12.35,10.90,0.00,9.00
23094,0,12.35,10.90,0.00,9.00
23119,0,12.35,10.90,0.00,9.00
23144,0,12.35,10.90,0.00,10.00
23169,0,12.35,10.90,0.00,10.00
23194,0,12.35,10.90,0.00,9.00
23219,0,12.35,10.90,0.00,9.00
23244,0,12.35,10.90,0.00,9.00
23269,0,12.35,10.90,0.00,10.00
23294,0,12.35,10.90,0.00,9.00
23319,0,12.35,10.90,0.00,9.00
23344,0,12.35,10.90,0.00,9.00
23369,0,12.35,10.90,0.00,10.00
23394,0,12.35,10.90,0.00,9.00
23419,0,12.35,10.90,0.00,9.00
23444,0,12.35,10.90,0.00,10.00
23469,0,12.35,10.90,0.00,9.00
23494,0,12.35,10.90,0.00,10.00
23519,0,12.35,10.90,0.00,9.00
23544,0,12.35,10.90,0.00,9.00
23569,0,12.35,10.90,0.00,9.00
23594,0,12.35,10.90,0.00,9.00
23619,0,12.35,10.90,0.00,9.00
23644,0,12.35,10.90,0.00,10.00
23669,0,12.35,10.90,0.00,10.00
23694,0,12.35,10.90,0.00,10.00
23719,0,12.35,10.90,0.00,10.00
23744,0,12.35,10.90,0.00,9.00
23769,0,12.35,10.90,0.00,9.00
23794,0,12.35,10.90,0.00,10.00
23819,0,12.35,10.90,0.00,9.00
23844,0,12.35,10.90,0.00,9.00
23869,0,12.35,10.90,0.00,9.00
23894,0,12.35,10.90,0.00,10.00
23919,0,12.35,10.90,0.00,9.00
23944,0,12.35,10.90,0.00,10.00
23969,0,12.35,10.90,0.00,9.00
23994,0,12.35,10.90,0.00,10.00
24019,0,12.35,10.90,0.00,10.00
24044,0,12.35,10.90,0.00,10.00
24069,0,12.35,10.90,0.00,9.00
24094,0,12.35,10.90,0.00,9.00
24119,0,12.35,10.90,0.00,8.00
24144,0,12.35,10.90,0.00,10.00
24169,0,12.35,10.90,0.00,10.00
24194,0,12.35,10.90,0.00,9.00
24219,0,12.35,10.90,0.00,9.00
24244,0,12.35,10.90,0.00,10.00
24269,0,12.35,10.90,0.00,10.00
24294,0,12.35,10.90,0.00,9.00
24319,0,12.35,10.90,0.00,10.00
24344,0,12.35,10.90,0.00,8.00
24369,0,12.35,10.90,0.00,10.00
24394,0,12.35,10.90,0.00,8.00
24419,0,12.35,10.90,0.00,9.00
24444,0,12.35,10.90,0.00,9.00
24469,0,12.35,10.90,0.00,10.00
24494,0,12.35,10.90,0.00,10.00
24519,0,12.35,10.90,0.00,10.00
24544,0,12.35,10.90,0.00,11.00
24569,0,12.35,10.90,0.00,9.00
24594,0,12.35,10.90,0.00,10.00
24619,0,12.35,10.90,0.00,9.00
24644,0,12.35,10.90,0.00,10.00
24669,0,12.35,10.90,0.00,10.00
24694,0,12.35,10.90,0.00,10.00
24719,0,12.35,10.90,0.00,10.00
24744,0,12.35,10.90,0.00,9.00
24769,0,12.35,10.90,0.00,9.00
24794,0,12.35,10.90,0.00,10.00
24819,0,12.35,10.90,0.00,9.00
24844,0,12.35,10.90,0.00,9.00
24869,0,12.35,10.90,0.00,10.00
24894,0,12.35,10.90,0.00,9.00
24919,0,12.35,10.90,0.00,9.00
24944,0,12.35,10.90,0.00,9.00
24969,0,12.35,10.90,0.00,10.00
24994,0,12.35,10.90,0.00,9.00
25019,0,12.35,10.90,0.00,9.00
25044,0,12.35,10.90,0.00,9.00
25069,0,12.35,10.90,0.00,10.00
25094,0,12.35,10.90,0.00,9.00
25119,0,12.35,10.90,0.00,9.00
25144,0,12.35,10.90,0.00,9.00
25169,0,12.35,10.90,0.00,8.00
25194,0,12.35,10.90,0.00,10.00
25219,0,12.35,10.90,0.00,9.00
25244,0,12.35,10.90,0.00,9.00
25269,0,12.35,10.90,0.00,9.00
25294,0,12.35,10.90,0.00,9.00
25319,0,12.35,10.90,0.00,10.00
25344,0,12.35,10.90,0.00,10.00
25369,0,12.35,10.90,0.00,9.00
25394,0,12.35,10.90,0.00,9.00
25419,0,12.35,10.90,0.00,9.00
25444,0,12.35,10.90,0.00,10.00
25469,0,12.35,10.90,0.00,10.00
25494,0,12.35,10.90,0.00,9.00
25519,0,12.35,10.90,0.00,8.00
25544,0,12.35,10.90,0.00,9.00
25569,0,12.35,10.90,0.00,8.00
25594,0,12.35,10.90,0.00,9.00
25619,0,12.35,10.90,0.00,9.00
25644,0,12.35,10.90,0.00,9.00
25669,0,12.35,10.90,0.00,9.00
25694,0,12.35,10.90,0.00,9.00
25719,0,12.35,10.90,0.00,8.00
25744,0,12.35,10.90,0.00,9.00
25769,0,12.35,10.90,0.00,9.00
25794,0,12.35,10.90,0.00,10.00
25819,0,12.35,10.90,0.00,9.00
25844,0,12.35,10.90,0.00,9.00
25869,0,12.35,10.90,0.00,9.00
25894,0,12.35,10.90,0.00,9.00
25919,0,12.35,10.90,0.00,10.00
25944,0,12.35,10.90,0.00,9.00
25969,0,12.35,10.90,0.00,9.00
25994,0,12.35,10.90,0.00,10.00
26019,0,12.35,10.90,0.00,9.00
26044,0,12.35,10.90,0.00,10.00
26069,0,12.35,10.90,0.00,9.00
26094,0,12.35,10.90,0.00,10.00
26119,0,12.35,10.90,0.00,10.00
26144,0,12.35,10.90,0.00,9.00
26169,0,12.35,10.90,0.00,10.00
26194,0,12.35,10.90,0.00,9.00
26219,0,12.35,10.90,0.00,10.00
26244,0,12.35,10.90,0.00,10.00
26269,0,12.35,10.90,0.00,9.00
26294,0,12.35,10.90,0.00,9.00
26319,0,12.35,10.90,0.00,10.00
26344,0,12.35,10.90,0.00,10.00
26369,0,12.35,10.90,0.00,9.00
26394,0,12.35,10.90,0.00,10.00
26419,0,12.35,10.90,0.00,9.00
26444,0,12.35,10.90,0.00,10.00
26469,0,12.35,10.90,0.00,9.00
26494,0,12.35,10.90,0.00,10.00
26519,0,12.35,10.90,0.00,9.00
26544,0,12.35,10.90,0.00,9.00
26569,0,12.35,10.90,0.00,9.00
26594,0,12.35,10.90,0.00,9.00
26619,0,12.35,10.90,0.00,9.00
26644,0,12.35,10.90,0.00,9.00
26669,0,12.35,10.90,0.00,10.00
26694,0,12.35,10.90,0.00,10.00
26719,0,12.35,10.90,0.00,9.00
26744,0,12.35,10.90,0.00,9.00
26769,0,12.35,10.90,0.00,9.00
26794,0,12.35,10.90,0.00,8.00
26819,0,12.35,10.90,0.00,10.00
26844,0,12.35,10.90,0.00,9.00
26869,0,12.35,10.90,0.00,9.00
26894,0,12.35,10.90,0.00,9.00
26919,0,12.35,10.90,0.00,9.00
26944,0,12.35,10.90,0.00,10.00
26969,0,12.35,10.90,0.00,10.00
26994,0,12.35,10.90,0.00,10.00
27019,0,12.35,10.90,0.00,10.00
27044,0,12.35,10.90,0.00,9.00
27069,0,12.35,10.90,0.00,9.00
27094,0,12.35,10.90,0.00,9.00
27119,0,12.35,10.90,0.00,9.00
27144,0,12.35,10.90,0.00,9.00
27169,0,12.35,10.90,0.00,9.00
27194,0,12.35,10.90,0.00,9.00
27219,0,12.35,10.90,0.00,9.00
27244,0,12.35,10.90,0.00,9.00
27269,0,12.35,10.90,0.00,10.00
27294,0,12.35,10.90,0.00,10.00
27319,0,12.35,10.90,0.00,9.00
27344,0,12.35,10.90,0.00,10.00
27369,0,12.35,10.90,0.00,9.00
