timestamp,U,max_voltage_V,current_mA,pos_rad,vel_rads
16194,-26,12.35,11.00,0.00,0.00
16219,-26,12.35,12.00,0.00,0.00
16244,-26,12.35,12.00,0.00,0.00
16269,-26,12.35,11.00,0.00,0.00
16294,-26,12.35,13.00,0.00,0.00
16319,-26,12.35,12.00,0.00,0.00
16344,-26,12.35,12.00,0.00,0.00
16369,-26,12.35,11.00,0.00,0.00
16394,-26,12.35,12.00,0.00,0.00
16419,-26,12.35,12.00,0.00,0.00
16444,-26,12.35,10.00,0.00,0.00
16469,-26,12.35,10.00,0.00,0.00
16494,-26,12.35,12.00,0.00,0.00
16519,-26,12.35,10.00,0.00,0.00
16544,-26,12.35,12.00,0.00,0.00
16569,-26,12.35,12.00,0.00,0.00
16594,-26,12.35,12.00,0.00,0.00
16619,-26,12.35,12.00,0.00,0.00
16644,-26,12.35,10.00,0.00,0.00
16669,-26,12.35,11.00,0.00,0.00
16694,-26,12.35,12.00,0.00,0.00
16719,-26,12.35,12.00,0.00,0.00
16744,-26,12.35,11.00,0.00,0.00
16769,-26,12.35,11.00,0.00,0.00
16794,-26,12.35,11.00,0.00,0.00
16819,-40,12.35,10.00,0.00,0.00
16844,-40,12.35,11.00,0.00,0.00
16869,-40,12.35,10.00,0.00,0.00
16894,-40,12.35,10.00,0.00,0.00
16919,-40,12.35,11.00,0.00,0.00
16944,-40,12.35,12.00,0.00,0.00
16969,-40,12.35,11.00,0.00,0.00
16994,-40,12.35,10.00,0.00,0.00
17019,-40,12.35,10.00,0.00,0.00
17044,-40,12.35,10.00,0.00,0.00
17069,-40,12.35,10.00,0.00,0.00
17094,-40,12.35,10.00,0.00,0.00
17119,-40,12.35,11.00,0.00,0.00
17144,-40,12.35,10.00,0.00,0.00
17169,-40,12.35,11.00,0.00,0.00
17194,-40,12.35,12.00,0.00,0.00
17219,-40,12.35,12.00,0.00,0.00
17244,-40,12.35,12.00,0.00,0.00
17269,-40,12.35,11.00,0.00,0.00
17294,-40,12.35,10.00,0.00,0.00
17319,-40,12.35,12.00,0.00,0.00
17344,-40,12.35,12.00,0.00,0.00
17369,-40,12.35,12.00,0.00,0.00
17394,-40,12.35,11.00,0.00,0.00
17419,-40,12.35,10.00,0.00,0.00
17444,-40,12.35,12.00,0.00,0.00
17469,-40,12.35,12.00,0.00,0.00
17494,-40,12.35,12.00,0.00,0.00
17519,-40,12.35,11.00,0.00,0.00
17544,-40,12.35,13.00,0.00,0.00
17569,-40,12.35,11.00,0.00,0.00
17594,-40,12.35,12.00,0.00,0.00
17619,-40,12.35,12.00,0.00,0.00
17644,-40,12.35,12.00,0.00,0.00
17669,-40,12.35,11.00,0.00,0.00
17694,-40,12.35,12.00,0.00,0.00
17719,-40,12.35,12.00,0.00,0.00
17744,-40,12.35,12.00,0.00,0.00
17769,-40,12.35,12.00,0.00,0.00
17794,-40,12.35,11.00,0.00,0.00
17819,-58,12.35,12.00,0.00,0.00
17844,-58,12.35,13.00,0.00,0.00
17869,-58,12.35,13.00,0.00,0.00
17894,-58,12.35,11.00,0.00,0.00
17919,-58,12.35,12.00,0.00,0.00
17944,-58,12.35,12.00,0.00,0.00
17969,-58,12.35,12.00,0.00,0.00
17994,-58,12.35,12.00,0.00,0.00
18019,-58,12.35,13.00,0.00,0.00
18044,-58,12.35,11.00,0.00,0.00
18069,-58,12.35,13.00,0.00,0.00
18094,-58,12.35,12.00,0.00,0.00
18119,-58,12.35,12.00,0.00,0.00
18144,-58,12.35,12.00,0.00,0.00
18169,-58,12.35,12.00,0.00,0.00
18194,-58,12.35,13.00,0.00,0.00
18219,-58,12.35,11.00,0.00,0.00
18244,-58,12.35,12.00,0.00,0.00
18269,-58,12.35,13.00,0.00,0.00
18294,-58,12.35,12.00,0.00,0.00
18319,-58,12.35,13.00,0.00,0.00
18344,-58,12.35,13.00,0.00,0.00
18369,-58,12.35,12.00,0.00,0.00
18394,-58,12.35,12.00,0.00,0.00
18419,-58,12.35,12.00,0.00,0.00
18444,-58,12.35,12.00,0.00,0.00
18469,-58,12.35,12.00,0.00,0.00
18494,-58,12.35,13.00,0.00,0.00
18519,-58,12.35,12.00,0.00,0.00
18544,-58,12.35,11.00,0.00,0.00
18569,-58,12.35,11.00,0.00,0.00
18594,-58,12.35,10.00,0.00,0.00
18619,-58,12.35,12.00,0.00,0.00
18644,-58,12.35,12.00,0.00,0.00
18669,-58,12.35,12.00,0.00,0.00
18694,-58,12.35,11.00,0.00,0.00
18719,-58,12.35,11.00,0.00,0.00
18744,-58,12.35,12.00,0.00,0.00
18769,-58,12.35,10.00,0.00,0.00
18794,-58,12.35,12.00,0.00,0.00
18819,-79,12.35,13.00,0.00,0.00
18844,-79,12.35,14.00,0.00,0.00
18869,-79,12.35,14.00,0.00,0.00
18894,-79,12.35,13.00,0.00,0.00
18919,-79,12.35,11.00,0.00,0.00
18944,-79,12.35,14.00,0.00,0.00
18969,-79,12.35,14.00,-0.00,-0.06
18994,-79,12.35,13.00,-0.00,0.00
19019,-79,12.35,12.00,-0.00,0.00
19044,-79,12.35,14.00,-0.00,0.00
19069,-79,12.35,13.00,-0.00,0.00
19094,-79,12.35,13.00,-0.00,0.00
19119,-79,12.35,13.00,-0.00,0.00
19144,-79,12.35,13.00,-0.00,0.00
19169,-79,12.35,13.00,-0.00,0.00
19194,-79,12.35,14.00,-0.00,0.00
19219,-79,12.35,11.00,-0.00,0.00
19244,-79,12.35,12.00,-0.00,0.00
19269,-79,12.35,13.00,-0.00,0.00
19294,-79,12.35,14.00,-0.00,0.00
19319,-79,12.35,14.00,-0.00,0.00
19344,-79,12.35,13.00,-0.00,0.00
19369,-79,12.35,12.00,-0.00,0.00
19394,-79,12.35,12.00,-0.00,0.00
19419,-79,12.35,13.00,-0.00,0.00
19444,-79,12.35,14.00,-0.00,0.00
19469,-79,12.35,14.00,-0.00,0.00
19494,-79,12.35,13.00,-0.00,0.00
19519,-79,12.35,13.00,-0.00,0.00
19544,-79,12.35,14.00,-0.00,0.00
19569,-79,12.35,13.00,-0.00,0.00
19594,-79,12.35,13.00,-0.00,0.00
19619,-79,12.35,13.00,-0.00,0.00
19644,-79,12.35,13.00,-0.00,0.00
19669,-79,12.35,13.00,-0.00,0.00
19694,-79,12.35,12.00,-0.00,0.00
19719,-79,12.35,13.00,-0.00,0.00
19744,-79,12.35,13.00,-0.00,0.00
19769,-79,12.35,13.00,-0.00,0.00
19794,-79,12.35,12.00,-0.00,0.00
19819,-103,12.35,13.00,-0.00,0.00
19844,-103,12.35,15.00,-0.00,0.00
19869,-103,12.35,14.00,-0.00,0.00
19894,-103,12.35,15.00,-0.00,0.00
19919,-103,12.35,15.00,-0.00,0.00
19944,-103,12.35,14.00,-0.00,0.00
19969,-103,12.35,15.00,-0.00,0.00
19994,-103,12.35,14.00,-0.00,0.00
20019,-103,12.35,15.00,-0.00,0.00
20044,-103,12.35,15.00,-0.00,0.00
20069,-103,12.35,13.00,-0.00,0.00
20094,-103,12.35,14.00,-0.00,0.00
20119,-103,12.35,14.00,-0.00,0.00
20144,-103,12.35,13.00,-0.00,0.00
20169,-103,12.35,15.00,-0.00,0.00
20194,-103,12.35,14.00,-0.00,0.00
20219,-103,12.35,15.00,-0.00,0.00
20244,-103,12.35,15.00,-0.00,0.00
20269,-103,12.35,14.00,-0.00,0.00
20294,-103,12.35,14.00,-0.00,0.00
20319,-103,12.35,14.00,-0.00,0.00
20344,-103,12.35,15.00,-0.00,0.00
20369,-103,12.35,16.00,-0.00,0.00
20394,-103,12.35,15.00,-0.00,0.00
20419,-103,12.35,15.00,-0.00,0.00
20444,-103,12.35,15.00,-0.00,0.00
20469,-103,12.35,14.00,-0.00,0.00
20494,-103,12.35,14.00,-0.00,0.00
20519,-103,12.35,13.00,-0.00,0.00
20544,-103,12.35,14.00,-0.00,0.00
20569,-103,12.35,15.00,-0.00,0.00
20594,-103,12.35,15.00,-0.00,0.00
20619,-103,12.35,13.00,-0.00,0.00
20644,-103,12.35,14.00,-0.00,0.00
20669,-103,12.35,15.00,-0.00,0.00
20694,-103,12.35,14.00,-0.00,0.00
20719,-103,12.35,13.00,-0.00,0.00
20744,-103,12.35,15.00,-0.00,0.00
20769,-103,12.35,14.00,-0.00,0.00
20794,-103,12.35,14.00,-0.00,0.00
20819,-130,12.35,15.00,-0.00,0.00
20844,-130,12.35,16.00,-0.00,0.00
20869,-130,12.35,16.00,-0.00,-0.06
20894,-130,12.35,16.00,-0.00,0.00
20919,-130,12.35,17.00,-0.00,0.00
20944,-130,12.35,17.00,-0.00,0.00
20969,-130,12.35,16.00,-0.00,0.00
20994,-130,12.35,18.00,-0.00,0.00
21019,-130,12.35,16.00,-0.00,0.00
21044,-130,12.35,16.00,-0.00,0.00
21069,-130,12.35,16.00,-0.00,0.00
21094,-130,12.35,16.00,-0.00,0.00
21119,-130,12.35,17.00,-0.00,0.00
21144,-130,12.35,17.00,-0.00,-0.06
21169,-130,12.35,16.00,-0.00,0.00
21194,-130,12.35,16.00,-0.00,0.00
21219,-130,12.35,15.00,-0.01,-0.06
21244,-130,12.35,16.00,-0.01,0.00
21269,-130,12.35,16.00,-0.01,0.00
21294,-130,12.35,14.00,-0.01,-0.11
21319,-130,12.35,13.00,-0.01,-0.06
21344,-130,12.35,14.00,-0.01,-0.06
21369,-130,12.35,15.00,-0.01,0.00
21394,-130,12.35,15.00,-0.01,0.00
21419,-130,12.35,15.00,-0.01,0.00
21444,-130,12.35,16.00,-0.01,0.00
21469,-130,12.35,15.00,-0.01,0.00
21494,-130,12.35,15.00,-0.01,0.00
21519,-130,12.35,15.00,-0.01,0.00
21544,-130,12.35,14.00,-0.01,0.00
21569,-130,12.35,16.00,-0.01,0.00
21594,-130,12.35,14.00,-0.01,0.00
21619,-130,12.35,14.00,-0.01,0.00
21644,-130,12.35,14.00,-0.01,0.00
21669,-130,12.35,16.00,-0.01,0.00
21694,-130,12.35,16.00,-0.01,0.00
21719,-130,12.35,15.00,-0.01,0.00
21744,-130,12.35,15.00,-0.01,0.00
21769,-130,12.35,15.00,-0.01,0.00
21794,-130,12.35,15.00,-0.01,0.00
21819,-161,12.35,14.00,-0.01,0.00
21844,-161,12.35,17.00,-0.01,0.00
21869,-161,12.35,18.00,-0.01,-0.06
21894,-161,12.35,17.00,-0.01,0.00
21919,-161,12.35,16.00,-0.01,0.00
21944,-161,12.35,16.00,-0.01,-0.06
21969,-161,12.35,18.00,-0.02,-0.06
21994,-161,12.35,16.00,-0.02,-0.06
22019,-161,12.35,17.00,-0.02,-0.06
22044,-161,12.35,17.00,-0.02,0.00
22069,-161,12.35,15.00,-0.02,-0.17
22094,-161,12.35,16.00,-0.03,-0.11
22119,-161,12.35,18.00,-0.03,0.00
22144,-161,12.35,19.00,-0.03,0.00
22169,-161,12.35,18.00,-0.03,0.00
22194,-161,12.35,17.00,-0.03,0.00
22219,-161,12.35,18.00,-0.03,0.00
22244,-161,12.35,17.00,-0.03,0.00
22269,-161,12.35,21.00,-0.03,0.00
22294,-161,12.35,20.00,-0.03,0.00
22319,-161,12.35,18.00,-0.03,0.00
22344,-161,12.35,17.00,-0.03,0.00
22369,-161,12.35,17.00,-0.03,0.00
22394,-161,12.35,17.00,-0.03,0.00
22419,-161,12.35,19.00,-0.03,0.00
22444,-161,12.35,19.00,-0.03,0.00
22469,-161,12.35,20.00,-0.03,0.00
22494,-161,12.35,17.00,-0.03,0.00
22519,-161,12.35,19.00,-0.03,0.00
22544,-161,12.35,18.00,-0.03,0.00
22569,-161,12.35,18.00,-0.03,0.00
22594,-161,12.35,19.00,-0.03,0.00
22619,-161,12.35,18.00,-0.03,0.00
22644,-161,12.35,19.00,-0.03,0.00
22669,-161,12.35,19.00,-0.03,0.00
22694,-161,12.35,19.00,-0.03,0.00
22719,-161,12.35,17.00,-0.03,0.00
22744,-161,12.35,18.00,-0.03,0.00
22769,-161,12.35,17.00,-0.03,0.00
22794,-161,12.35,19.00,-0.03,0.00
22819,-195,12.35,17.00,-0.03,0.00
22844,-195,12.35,18.00,-0.03,-0.06
22869,-195,12.35,21.00,-0.03,0.00
22894,-195,12.35,21.00,-0.03,0.00
22919,-195,12.35,18.00,-0.03,0.00
22944,-195,12.35,20.00,-0.03,0.00
22969,-195,12.35,19.00,-0.03,0.00
22994,-195,12.35,19.00,-0.03,0.00
23019,-195,12.35,20.00,-0.03,0.00
23044,-195,12.35,19.00,-0.03,0.00
23069,-195,12.35,19.00,-0.03,0.00
23094,-195,12.35,19.00,-0.03,0.00
23119,-195,12.35,20.00,-0.03,0.00
23144,-195,12.35,20.00,-0.03,0.00
23169,-195,12.35,20.00,-0.03,0.00
23194,-195,12.35,19.00,-0.03,0.00
23219,-195,12.35,19.00,-0.03,0.00
23244,-195,12.35,20.00,-0.03,0.00
23269,-195,12.35,19.00,-0.03,0.00
23294,-195,12.35,20.00,-0.03,0.00
23319,-195,12.35,20.00,-0.03,0.00
23344,-195,12.35,20.00,-0.03,0.00
23369,-195,12.35,19.00,-0.03,0.00
23394,-195,12.35,17.00,-0.03,0.00
23419,-195,12.35,20.00,-0.03,0.00
23444,-195,12.35,19.00,-0.03,0.00
23469,-195,12.35,21.00,-0.03,0.00
23494,-195,12.35,19.00,-0.03,0.00
23519,-195,12.35,20.00,-0.03,0.00
23544,-195,12.35,20.00,-0.03,0.00
23569,-195,12.35,19.00,-0.03,-0.06
23594,-195,12.35,17.00,-0.03,0.00
23619,-195,12.35,18.00,-0.03,-0.06
23644,-195,12.35,17.00,-0.03,0.00
23669,-195,12.35,17.00,-0.03,-0.06
23694,-195,12.35,17.00,-0.03,0.00
23719,-195,12.35,19.00,-0.03,0.00
23744,-195,12.35,19.00,-0.03,0.00
23769,-195,12.35,17.00,-0.03,0.00
23794,-195,12.35,17.00,-0.03,0.00
23819,-231,12.35,18.00,-0.03,0.00
23844,-231,12.35,20.00,-0.03,0.00
23869,-231,12.35,20.00,-0.03,0.00
23894,-231,12.35,22.00,-0.03,0.00
23919,-231,12.35,21.00,-0.03,0.00
23944,-231,12.35,24.00,-0.03,0.00
23969,-231,12.35,22.00,-0.03,-0.06
23994,-231,12.35,22.00,-0.03,0.00
24019,-231,12.35,25.00,-0.03,-0.06
24044,-231,12.35,24.00,-0.03,0.00
24069,-231,12.35,23.00,-0.03,0.00
24094,-231,12.35,22.00,-0.03,0.00
24119,-231,12.35,23.00,-0.03,0.00
24144,-231,12.35,24.00,-0.03,0.00
24169,-231,12.35,24.00,-0.03,0.00
24194,-231,12.35,23.00,-0.03,0.00
24219,-231,12.35,22.00,-0.03,0.00
24244,-231,12.35,23.00,-0.03,0.00
24269,-231,12.35,22.00,-0.03,0.00
24294,-231,12.35,25.00,-0.03,0.00
24319,-231,12.35,24.00,-0.03,0.00
24344,-231,12.35,25.00,-0.03,0.00
24369,-231,12.35,25.00,-0.03,0.00
24394,-231,12.35,24.00,-0.03,0.00
24419,-231,12.35,23.00,-0.03,0.00
24444,-231,12.35,22.00,-0.03,0.00
24469,-231,12.35,25.00,-0.04,-0.06
24494,-231,12.35,23.00,-0.04,-0.06
24519,-231,12.35,20.00,-0.04,-0.17
24544,-231,12.35,20.00,-0.04,-0.17
24569,-231,12.35,23.00,-0.05,-0.17
24594,-231,12.35,19.00,-0.05,-0.22
24619,-231,12.35,20.00,-0.06,-0.17
24644,-231,12.35,22.00,-0.06,-0.17
24669,-231,12.35,21.00,-0.06,-0.06
24694,-231,12.35,19.00,-0.07,-0.11
24719,-231,12.35,20.00,-0.07,-0.11
24744,-231,12.35,22.00,-0.07,-0.17
24769,-231,12.35,23.00,-0.08,-0.11
24794,-231,12.35,19.00,-0.08,-0.28
24819,-272,12.35,19.00,-0.09,-0.17
24844,-272,12.35,29.00,-0.10,-0.28
24869,-272,12.35,22.00,-0.10,-0.28
24894,-272,12.35,25.00,-0.11,-0.34
24919,-272,12.35,22.00,-0.12,-0.39
24944,-272,12.35,22.00,-0.13,-0.34
24969,-272,12.35,26.00,-0.14,-0.39
24994,-272,12.35,22.00,-0.15,-0.45
25019,-272,12.35,22.00,-0.16,-0.45
25044,-272,12.35,23.00,-0.17,-0.45
25069,-272,12.35,26.00,-0.18,-0.45
25094,-272,12.35,24.00,-0.19,-0.45
25119,-272,12.35,21.00,-0.21,-0.50
25144,-272,12.35,23.00,-0.22,-0.56
25169,-272,12.35,24.00,-0.23,-0.50
25194,-272,12.35,23.00,-0.25,-0.56
25219,-272,12.35,24.00,-0.26,-0.50
25244,-272,12.35,26.00,-0.27,-0.56
25269,-272,12.35,24.00,-0.29,-0.56
25294,-272,12.35,21.00,-0.30,-0.56
25319,-272,12.35,27.00,-0.32,-0.56
25344,-272,12.35,25.00,-0.33,-0.56
25369,-272,12.35,22.00,-0.35,-0.56
25394,-272,12.35,22.00,-0.36,-0.62
25419,-272,12.35,23.00,-0.37,-0.56
25444,-272,12.35,21.00,-0.39,-0.67
25469,-272,12.35,21.00,-0.41,-0.56
25494,-272,12.35,22.00,-0.42,-0.62
25519,-272,12.35,22.00,-0.44,-0.62
25544,-272,12.35,21.00,-0.45,-0.62
25569,-272,12.35,26.00,-0.47,-0.67
25594,-272,12.35,24.00,-0.48,-0.62
25619,-272,12.35,24.00,-0.50,-0.62
25644,-272,12.35,23.00,-0.52,-0.67
25669,-272,12.35,24.00,-0.53,-0.62
25694,-272,12.35,22.00,-0.55,-0.67
25719,-272,12.35,23.00,-0.57,-0.67
25744,-272,12.35,23.00,-0.58,-0.67
25769,-272,12.35,22.00,-0.60,-0.62
25794,-272,12.35,23.00,-0.61,-0.67
25819,-315,12.35,22.00,-0.63,-0.67
25844,-315,12.35,27.00,-0.65,-0.67
25869,-315,12.35,27.00,-0.67,-0.73
25894,-315,12.35,24.00,-0.69,-0.79
25919,-315,12.35,22.00,-0.71,-0.79
25944,-315,12.35,28.00,-0.73,-0.84
25969,-315,12.35,25.00,-0.75,-0.79
25994,-315,12.35,25.00,-0.77,-0.90
26019,-315,12.35,27.00,-0.79,-0.84
26044,-315,12.35,28.00,-0.81,-0.84
26069,-315,12.35,23.00,-0.83,-0.90
26094,-315,12.35,26.00,-0.86,-0.90
26119,-315,12.35,24.00,-0.88,-0.84
26144,-315,12.35,24.00,-0.90,-0.90
26169,-315,12.35,27.00,-0.92,-0.90
26194,-315,12.35,23.00,-0.94,-0.90
26219,-315,12.35,26.00,-0.97,-0.90
26244,-315,12.35,22.00,-0.99,-0.84
26269,-315,12.35,26.00,-1.01,-0.90
