timestamp,U,max_voltage_V,current_mA,pos_rad,vel_rads
15944,-26,12.35,12.00,2.51,0.00
15969,-26,12.35,12.00,2.51,0.00
15994,-26,12.35,12.00,2.51,0.00
16019,-26,12.35,11.00,2.51,0.00
16044,-26,12.35,10.00,2.51,0.00
16069,-26,12.35,11.00,2.51,0.00
16094,-26,12.35,12.00,2.51,0.00
16119,-26,12.35,12.00,2.51,0.00
16144,-26,12.35,12.00,2.51,0.00
16169,-26,12.35,12.00,2.51,0.00
16194,-26,12.35,12.00,2.51,0.00
16219,-26,12.35,12.00,2.51,0.00
16244,-26,12.35,11.00,2.51,0.00
16269,-26,12.35,12.00,2.51,0.00
16294,-26,12.35,13.00,2.51,0.00
16319,-26,12.35,12.00,2.51,0.00
16344,-26,12.35,11.00,2.51,0.00
16369,-26,12.35,12.00,2.51,0.00
16394,-26,12.35,12.00,2.51,0.00
16419,-26,12.35,12.00,2.51,0.00
16444,-26,12.35,11.00,2.51,0.00
16469,-26,12.35,11.00,2.51,0.00
16494,-26,12.35,12.00,2.51,0.00
16519,-26,12.35,12.00,2.51,0.00
16544,-26,12.35,12.00,2.51,0.00
16569,-26,12.35,12.00,2.51,0.00
16594,-26,12.35,12.00,2.51,0.00
16619,-26,12.35,11.00,2.51,0.00
16644,-26,12.35,12.00,2.51,0.00
16669,-26,12.35,11.00,2.51,0.00
16694,-26,12.35,12.00,2.51,0.00
16719,-26,12.35,12.00,2.51,0.00
16744,-26,12.35,12.00,2.51,0.00
16769,-26,12.35,12.00,2.51,0.00
16794,-26,12.35,12.00,2.51,0.00
16819,-40,12.35,12.00,2.51,0.00
16844,-40,12.35,11.00,2.51,0.00
16869,-40,12.35,12.00,2.51,0.00
16894,-40,12.35,12.00,2.51,0.00
16919,-40,12.35,12.00,2.51,0.00
16944,-40,12.35,14.00,2.51,0.00
16969,-40,12.35,13.00,2.51,0.00
16994,-40,12.35,12.00,2.51,0.00
17019,-40,12.35,11.00,2.51,0.00
17044,-40,12.35,13.00,2.51,0.00
17069,-40,12.35,12.00,2.51,0.00
17094,-40,12.35,10.00,2.51,0.00
17119,-40,12.35,13.00,2.51,0.00
17144,-40,12.35,12.00,2.51,0.00
17169,-40,12.35,12.00,2.51,0.00
17194,-40,12.35,12.00,2.51,0.00
17219,-40,12.35,13.00,2.51,0.00
17244,-40,12.35,12.00,2.51,0.00
17269,-40,12.35,10.00,2.51,0.00
17294,-40,12.35,11.00,2.51,0.00
17319,-40,12.35,13.00,2.51,0.00
17344,-40,12.35,12.00,2.51,0.00
17369,-40,12.35,13.00,2.51,0.00
17394,-40,12.35,13.00,2.51,0.00
17419,-40,12.35,11.00,2.51,0.00
17444,-40,12.35,13.00,2.51,0.00
17469,-40,12.35,12.00,2.51,0.00
17494,-40,12.35,11.00,2.51,0.00
17519,-40,12.35,13.00,2.51,0.00
17544,-40,12.35,12.00,2.51,0.00
17569,-40,12.35,12.00,2.51,0.00
17594,-40,12.35,12.00,2.51,0.00
17619,-40,12.35,12.00,2.51,0.00
17644,-40,12.35,12.00,2.51,0.00
17669,-40,12.35,11.00,2.51,0.00
17694,-40,12.35,13.00,2.51,0.00
17719,-40,12.35,12.00,2.51,0.00
17744,-40,12.35,12.00,2.51,0.00
17769,-40,12.35,12.00,2.51,0.00
17794,-40,12.35,13.00,2.51,0.00
17819,-58,12.35,12.00,2.51,0.00
17844,-58,12.35,13.00,2.51,0.00
17869,-58,12.35,12.00,2.51,0.00
17894,-58,12.35,13.00,2.51,0.00
17919,-58,12.35,13.00,2.51,0.00
17944,-58,12.35,13.00,2.51,0.00
17969,-58,12.35,12.00,2.51,0.00
17994,-58,12.35,13.00,2.51,0.00
18019,-58,12.35,13.00,2.51,0.00
18044,-58,12.35,14.00,2.51,0.00
18069,-58,12.35,13.00,2.51,0.00
18094,-58,12.35,13.00,2.51,0.00
18119,-58,12.35,14.00,2.51,0.00
18144,-58,12.35,13.00,2.51,0.00
18169,-58,12.35,13.00,2.51,0.00
18194,-58,12.35,14.00,2.51,0.00
18219,-58,12.35,12.00,2.51,0.00
18244,-58,12.35,14.00,2.51,0.00
18269,-58,12.35,13.00,2.51,0.00
18294,-58,12.35,13.00,2.51,0.00
18319,-58,12.35,12.00,2.51,0.00
18344,-58,12.35,13.00,2.51,0.00
18369,-58,12.35,13.00,2.51,0.00
18394,-58,12.35,13.00,2.51,0.00
18419,-58,12.35,14.00,2.51,0.00
18444,-58,12.35,13.00,2.51,0.00
18469,-58,12.35,12.00,2.51,0.00
18494,-58,12.35,13.00,2.51,0.00
18519,-58,12.35,12.00,2.51,0.00
18544,-58,12.35,14.00,2.51,0.00
18569,-58,12.35,13.00,2.51,0.00
18594,-58,12.35,13.00,2.51,0.00
18619,-58,12.35,13.00,2.51,0.00
18644,-58,12.35,14.00,2.51,0.00
18669,-58,12.35,12.00,2.51,0.00
18694,-58,12.35,14.00,2.51,0.00
18719,-58,12.35,12.00,2.51,0.00
18744,-58,12.35,14.00,2.51,0.00
18769,-58,12.35,12.00,2.51,0.00
18794,-58,12.35,13.00,2.51,0.00
18819,-79,12.35,13.00,2.51,0.00
18844,-79,12.35,14.00,2.51,0.00
18869,-79,12.35,14.00,2.51,0.00
18894,-79,12.35,14.00,2.51,-0.06
18919,-79,12.35,15.00,2.51,0.00
18944,-79,12.35,14.00,2.51,0.00
18969,-79,12.35,14.00,2.51,0.00
18994,-79,12.35,15.00,2.51,0.00
19019,-79,12.35,14.00,2.51,0.00
19044,-79,12.35,15.00,2.51,0.00
19069,-79,12.35,15.00,2.51,0.00
19094,-79,12.35,15.00,2.51,0.00
19119,-79,12.35,14.00,2.51,0.00
19144,-79,12.35,14.00,2.51,0.00
19169,-79,12.35,15.00,2.51,0.00
19194,-79,12.35,15.00,2.51,0.00
19219,-79,12.35,15.00,2.51,0.00
19244,-79,12.35,15.00,2.51,0.00
19269,-79,12.35,13.00,2.51,0.00
19294,-79,12.35,14.00,2.51,0.00
19319,-79,12.35,14.00,2.51,0.00
19344,-79,12.35,14.00,2.51,0.00
19369,-79,12.35,13.00,2.51,0.00
19394,-79,12.35,15.00,2.51,0.00
19419,-79,12.35,15.00,2.51,0.00
19444,-79,12.35,16.00,2.51,0.00
19469,-79,12.35,13.00,2.51,0.00
19494,-79,12.35,14.00,2.51,0.00
19519,-79,12.35,15.00,2.51,0.00
19544,-79,12.35,14.00,2.51,0.00
19569,-79,12.35,15.00,2.51,0.00
19594,-79,12.35,15.00,2.51,0.00
19619,-79,12.35,15.00,2.51,0.00
19644,-79,12.35,13.00,2.51,0.00
19669,-79,12.35,14.00,2.51,0.00
19694,-79,12.35,14.00,2.51,0.00
19719,-79,12.35,15.00,2.51,0.00
19744,-79,12.35,11.00,2.51,0.00
19769,-79,12.35,15.00,2.51,0.00
19794,-79,12.35,14.00,2.51,0.00
19819,-103,12.35,14.00,2.51,0.00
19844,-103,12.35,15.00,2.51,0.00
19869,-103,12.35,17.00,2.51,0.00
19894,-103,12.35,17.00,2.51,-0.06
19919,-103,12.35,19.00,2.51,0.00
19944,-103,12.35,16.00,2.51,0.00
19969,-103,12.35,19.00,2.51,0.00
19994,-103,12.35,16.00,2.51,0.00
20019,-103,12.35,18.00,2.51,0.00
20044,-103,12.35,18.00,2.51,0.00
20069,-103,12.35,16.00,2.51,0.00
20094,-103,12.35,17.00,2.51,0.00
20119,-103,12.35,16.00,2.51,0.00
20144,-103,12.35,17.00,2.51,0.00
20169,-103,12.35,17.00,2.51,0.00
20194,-103,12.35,16.00,2.51,0.00
20219,-103,12.35,16.00,2.51,0.00
20244,-103,12.35,17.00,2.51,0.00
20269,-103,12.35,16.00,2.51,0.00
20294,-103,12.35,17.00,2.51,0.00
20319,-103,12.35,17.00,2.51,0.00
20344,-103,12.35,17.00,2.51,0.00
20369,-103,12.35,16.00,2.51,0.00
20394,-103,12.35,16.00,2.51,0.00
20419,-103,12.35,17.00,2.51,0.00
20444,-103,12.35,17.00,2.51,0.00
20469,-103,12.35,19.00,2.51,0.00
20494,-103,12.35,16.00,2.51,0.00
20519,-103,12.35,17.00,2.51,0.00
20544,-103,12.35,16.00,2.51,0.00
20569,-103,12.35,16.00,2.51,0.00
20594,-103,12.35,15.00,2.51,0.00
20619,-103,12.35,17.00,2.51,0.00
20644,-103,12.35,18.00,2.51,0.00
20669,-103,12.35,16.00,2.51,0.00
20694,-103,12.35,18.00,2.51,0.00
20719,-103,12.35,18.00,2.51,0.00
20744,-103,12.35,16.00,2.51,0.00
20769,-103,12.35,16.00,2.51,0.00
20794,-103,12.35,16.00,2.51,0.00
20819,-130,12.35,16.00,2.51,0.00
20844,-130,12.35,19.00,2.51,0.00
20869,-130,12.35,17.00,2.51,-0.06
20894,-130,12.35,20.00,2.51,0.00
20919,-130,12.35,20.00,2.51,-0.06
20944,-130,12.35,17.00,2.51,0.00
20969,-130,12.35,17.00,2.51,0.00
20994,-130,12.35,17.00,2.51,-0.06
21019,-130,12.35,17.00,2.51,0.00
21044,-130,12.35,17.00,2.50,-0.11
21069,-130,12.35,17.00,2.50,-0.11
21094,-130,12.35,19.00,2.50,-0.22
21119,-130,12.35,16.00,2.49,-0.28
21144,-130,12.35,16.00,2.48,-0.34
21169,-130,12.35,16.00,2.47,-0.22
21194,-130,12.35,15.00,2.47,-0.22
21219,-130,12.35,15.00,2.46,-0.28
21244,-130,12.35,15.00,2.46,-0.22
21269,-130,12.35,15.00,2.45,-0.28
21294,-130,12.35,16.00,2.44,-0.22
21319,-130,12.35,16.00,2.44,-0.22
21344,-130,12.35,16.00,2.43,-0.34
21369,-130,12.35,14.00,2.42,-0.28
21394,-130,12.35,15.00,2.42,-0.22
21419,-130,12.35,16.00,2.41,-0.17
21444,-130,12.35,15.00,2.41,-0.22
21469,-130,12.35,16.00,2.40,-0.34
21494,-130,12.35,16.00,2.39,-0.28
21519,-130,12.35,16.00,2.38,-0.28
21544,-130,12.35,16.00,2.38,-0.17
21569,-130,12.35,16.00,2.37,-0.34
21594,-130,12.35,15.00,2.37,-0.22
21619,-130,12.35,15.00,2.36,-0.28
21644,-130,12.35,16.00,2.35,-0.22
21669,-130,12.35,14.00,2.35,-0.22
21694,-130,12.35,15.00,2.34,-0.34
21719,-130,12.35,14.00,2.33,-0.28
21744,-130,12.35,15.00,2.33,-0.22
21769,-130,12.35,17.00,2.32,-0.22
21794,-130,12.35,16.00,2.31,-0.28
21819,-161,12.35,16.00,2.31,-0.28
21844,-161,12.35,17.00,2.30,-0.34
21869,-161,12.35,16.00,2.29,-0.34
21894,-161,12.35,18.00,2.28,-0.34
21919,-161,12.35,19.00,2.27,-0.39
21944,-161,12.35,18.00,2.26,-0.39
21969,-161,12.35,17.00,2.25,-0.39
21994,-161,12.35,16.00,2.24,-0.39
22019,-161,12.35,16.00,2.23,-0.39
22044,-161,12.35,18.00,2.22,-0.39
22069,-161,12.35,17.00,2.21,-0.45
22094,-161,12.35,16.00,2.20,-0.39
22119,-161,12.35,18.00,2.19,-0.39
22144,-161,12.35,17.00,2.18,-0.39
22169,-161,12.35,16.00,2.17,-0.39
22194,-161,12.35,17.00,2.16,-0.39
22219,-161,12.35,17.00,2.15,-0.45
22244,-161,12.35,17.00,2.14,-0.39
22269,-161,12.35,17.00,2.13,-0.39
22294,-161,12.35,17.00,2.12,-0.45
22319,-161,12.35,17.00,2.11,-0.34
22344,-161,12.35,17.00,2.10,-0.39
22369,-161,12.35,19.00,2.09,-0.45
22394,-161,12.35,16.00,2.08,-0.39
22419,-161,12.35,15.00,2.07,-0.39
22444,-161,12.35,17.00,2.06,-0.45
22469,-161,12.35,16.00,2.05,-0.39
22494,-161,12.35,17.00,2.04,-0.39
22519,-161,12.35,16.00,2.03,-0.45
22544,-161,12.35,15.00,2.02,-0.39
22569,-161,12.35,16.00,2.01,-0.39
22594,-161,12.35,17.00,2.00,-0.39
22619,-161,12.35,16.00,1.99,-0.39
22644,-161,12.35,16.00,1.98,-0.45
22669,-161,12.35,17.00,1.97,-0.45
22694,-161,12.35,17.00,1.96,-0.34
22719,-161,12.35,16.00,1.95,-0.45
22744,-161,12.35,16.00,1.94,-0.39
22769,-161,12.35,15.00,1.93,-0.39
22794,-161,12.35,17.00,1.92,-0.45
22819,-195,12.35,17.00,1.91,-0.39
22844,-195,12.35,21.00,1.90,-0.45
22869,-195,12.35,17.00,1.88,-0.50
22894,-195,12.35,17.00,1.87,-0.50
22919,-195,12.35,17.00,1.86,-0.56
22944,-195,12.35,17.00,1.84,-0.50
22969,-195,12.35,18.00,1.83,-0.56
22994,-195,12.35,19.00,1.82,-0.56
23019,-195,12.35,17.00,1.80,-0.56
23044,-195,12.35,17.00,1.79,-0.56
23069,-195,12.35,19.00,1.77,-0.56
23094,-195,12.35,20.00,1.76,-0.56
23119,-195,12.35,17.00,1.75,-0.50
23144,-195,12.35,17.00,1.73,-0.62
23169,-195,12.35,17.00,1.72,-0.50
23194,-195,12.35,17.00,1.71,-0.56
23219,-195,12.35,17.00,1.69,-0.56
23244,-195,12.35,16.00,1.68,-0.56
23269,-195,12.35,17.00,1.66,-0.62
23294,-195,12.35,18.00,1.65,-0.50
23319,-195,12.35,18.00,1.64,-0.56
23344,-195,12.35,17.00,1.62,-0.56
23369,-195,12.35,17.00,1.61,-0.56
23394,-195,12.35,17.00,1.59,-0.62
23419,-195,12.35,17.00,1.58,-0.56
23444,-195,12.35,20.00,1.56,-0.56
23469,-195,12.35,20.00,1.55,-0.50
23494,-195,12.35,18.00,1.54,-0.56
23519,-195,12.35,17.00,1.52,-0.62
23544,-195,12.35,17.00,1.51,-0.50
23569,-195,12.35,17.00,1.49,-0.62
23594,-195,12.35,16.00,1.48,-0.56
23619,-195,12.35,17.00,1.47,-0.56
23644,-195,12.35,18.00,1.45,-0.56
23669,-195,12.35,17.00,1.44,-0.56
23694,-195,12.35,16.00,1.42,-0.56
23719,-195,12.35,17.00,1.41,-0.56
23744,-195,12.35,18.00,1.40,-0.56
23769,-195,12.35,18.00,1.38,-0.56
23794,-195,12.35,19.00,1.37,-0.56
23819,-231,12.35,17.00,1.35,-0.56
23844,-231,12.35,22.00,1.34,-0.62
23869,-231,12.35,22.00,1.32,-0.62
23894,-231,12.35,19.00,1.31,-0.67
23919,-231,12.35,19.00,1.29,-0.67
23944,-231,12.35,17.00,1.27,-0.73
23969,-231,12.35,19.00,1.25,-0.73
23994,-231,12.35,20.00,1.23,-0.73
24019,-231,12.35,20.00,1.22,-0.67
24044,-231,12.35,19.00,1.20,-0.73
24069,-231,12.35,19.00,1.18,-0.67
24094,-231,12.35,20.00,1.16,-0.73
24119,-231,12.35,22.00,1.15,-0.73
24144,-231,12.35,19.00,1.13,-0.73
24169,-231,12.35,18.00,1.11,-0.73
24194,-231,12.35,17.00,1.09,-0.67
24219,-231,12.35,20.00,1.07,-0.73
24244,-231,12.35,22.00,1.06,-0.73
24269,-231,12.35,20.00,1.04,-0.67
24294,-231,12.35,20.00,1.02,-0.73
24319,-231,12.35,19.00,1.00,-0.67
24344,-231,12.35,17.00,0.98,-0.79
24369,-231,12.35,18.00,0.97,-0.67
24394,-231,12.35,23.00,0.95,-0.73
24419,-231,12.35,18.00,0.93,-0.73
24444,-231,12.35,17.00,0.91,-0.67
24469,-231,12.35,19.00,0.90,-0.73
24494,-231,12.35,22.00,0.88,-0.73
24519,-231,12.35,20.00,0.86,-0.67
24544,-231,12.35,17.00,0.84,-0.73
24569,-231,12.35,18.00,0.83,-0.67
24594,-231,12.35,17.00,0.81,-0.79
24619,-231,12.35,19.00,0.79,-0.67
24644,-231,12.35,24.00,0.77,-0.73
24669,-231,12.35,24.00,0.75,-0.73
24694,-231,12.35,20.00,0.74,-0.67
24719,-231,12.35,18.00,0.72,-0.73
24744,-231,12.35,19.00,0.70,-0.73
24769,-231,12.35,19.00,0.68,-0.73
24794,-231,12.35,19.00,0.66,-0.67
24819,-272,12.35,20.00,0.65,-0.67
24844,-272,12.35,24.00,0.63,-0.79
24869,-272,12.35,26.00,0.61,-0.79
24894,-272,12.35,20.00,0.59,-0.90
24919,-272,12.35,22.00,0.57,-0.84
24944,-272,12.35,23.00,0.54,-0.84
24969,-272,12.35,19.00,0.52,-0.90
24994,-272,12.35,24.00,0.50,-0.84
25019,-272,12.35,20.00,0.48,-0.90
25044,-272,12.35,23.00,0.46,-0.90
25069,-272,12.35,21.00,0.43,-0.90
25094,-272,12.35,23.00,0.41,-0.84
25119,-272,12.35,23.00,0.39,-0.84
25144,-272,12.35,23.00,0.37,-0.90
25169,-272,12.35,19.00,0.35,-0.90
25194,-272,12.35,24.00,0.32,-0.90
25219,-272,12.35,19.00,0.30,-0.84
25244,-272,12.35,24.00,0.28,-0.90
25269,-272,12.35,20.00,0.26,-0.90
25294,-272,12.35,22.00,0.24,-0.84
25319,-272,12.35,23.00,0.21,-0.90
25344,-272,12.35,20.00,0.19,-0.84
25369,-272,12.35,23.00,0.17,-0.90
25394,-272,12.35,21.00,0.15,-0.90
25419,-272,12.35,22.00,0.13,-0.84
25444,-272,12.35,20.00,0.11,-0.90
25469,-272,12.35,20.00,0.08,-0.90
25494,-272,12.35,21.00,0.06,-0.90
25519,-272,12.35,25.00,0.04,-0.84
25544,-272,12.35,19.00,0.02,-0.84
25569,-272,12.35,24.00,-0.00,-0.90
25594,-272,12.35,19.00,-0.03,-0.90
25619,-272,12.35,21.00,-0.05,-0.90
25644,-272,12.35,20.00,-0.07,-0.84
25669,-272,12.35,21.00,-0.09,-0.84
25694,-272,12.35,26.00,-0.11,-0.90
25719,-272,12.35,18.00,-0.14,-0.90
25744,-272,12.35,25.00,-0.16,-0.90
25769,-272,12.35,20.00,-0.18,-0.84
25794,-272,12.35,22.00,-0.20,-0.90
25819,-315,12.35,20.00,-0.22,-0.90
25844,-315,12.35,26.00,-0.25,-0.90
25869,-315,12.35,30.00,-0.27,-1.01
25894,-315,12.35,21.00,-0.30,-0.95
25919,-315,12.35,25.00,-0.32,-1.07
25944,-315,12.35,26.00,-0.35,-1.01
25969,-315,12.35,21.00,-0.37,-1.01
25994,-315,12.35,22.00,-0.40,-1.12
26019,-315,12.35,27.00,-0.43,-1.01
26044,-315,12.35,21.00,-0.45,-1.07
26069,-315,12.35,20.00,-0.48,-1.01
26094,-315,12.35,27.00,-0.50,-1.07
26119,-315,12.35,26.00,-0.53,-1.07
26144,-315,12.35,21.00,-0.56,-1.01
26169,-315,12.35,21.00,-0.58,-1.07
26194,-315,12.35,26.00,-0.61,-1.07
26219,-315,12.35,22.00,-0.64,-1.07
26244,-315,12.35,27.00,-0.66,-1.01
26269,-315,12.35,22.00,-0.69,-1.07
26294,-315,12.35,24.00,-0.72,-1.07
26319,-315,12.35,26.00,-0.74,-1.01
26344,-315,12.35,23.00,-0.77,-1.07
26369,-315,12.35,19.00,-0.79,-1.01
26394,-315,12.35,22.00,-0.82,-1.07
26419,-315,12.35,27.00,-0.85,-1.07
